fact_id,occupation_id,time_id,noc_code,year,net_change_job_openings,net_change_job_seekers,annual_imbalance,cumulative_imbalance,demand_supply_ratio,gap_flag,talent_gap_index,gap_category
1391,56,7,21201,2029,37.51267560058341,10.768784606476878,-26.74389099410653,-178.0,3.4835,1,60.0,Critical
1392,131,7,21203,2029,93.78547290320508,55.45640785064686,-38.32906505255821,-383.0,1.6912,1,60.0,Critical
1393,214,7,21210,2029,46.466814139078,34.77207147657688,-11.694742662501127,-56.0,1.3363,1,60.0,Critical
1394,198,7,21220,2029,90.01363285110092,64.71531870616793,-25.298314144932988,-116.0,1.3909,1,60.0,Critical
1395,126,7,21222,2029,1457.0049977600163,867.2015079566776,-589.8034898033387,-5107.0,1.6801,1,60.0,Critical
1396,4,7,21230,2029,2780.8225490387854,65.91673804506453,-2714.905810993721,-6075.0,42.1869,1,60.0,Critical
1397,133,7,21232,2029,1123.5770137067552,471.6020928234808,-651.9749208832744,-2180.0,2.3825,1,60.0,Critical
1398,29,7,21233,2029,345.49768765288314,46.12656222643269,-299.3711254264505,-1011.0,7.4902,1,60.0,Critical
1399,93,7,21234,2029,671.7385329829573,219.78040901694496,-451.9581239660123,-1707.0,3.0564,1,60.0,Critical
1400,116,7,21330,2029,58.553723909858,29.968101069597765,-28.585622840260235,-197.0,1.9539,1,60.0,Critical
1401,183,7,21331,2029,68.76892830717486,49.859156897113714,-18.909771410061147,-166.0,1.3793,1,60.0,Critical
1402,42,7,21390,2029,30.44462060761115,6.687768235320945,-23.756852372290204,-145.0,4.5523,1,60.0,Critical
1403,17,7,22100,2029,112.115730780684,25.09118519297632,-87.02454558770768,-881.0,4.4683,1,60.0,Critical
1404,205,7,22111,2029,36.51979141444244,24.37859739863773,-12.141194015804707,-42.0,1.498,1,60.0,Critical
1405,164,7,22113,2029,31.32440275318889,17.205079223511493,-14.119323529677397,-57.0,1.8206,1,60.0,Critical
1406,213,7,22211,2029,51.46986212890631,38.70110115064975,-12.76876097825656,-72.0,1.3299,1,60.0,Critical
1407,40,7,22213,2029,45.93664905539769,11.160609747444031,-34.77603930795365,-290.0,4.116,1,60.0,Critical
1408,53,7,22222,2029,63.04373040774236,17.302031053821267,-45.74169935392109,-338.0,3.6437,1,60.0,Critical
1409,184,7,22230,2029,135.96542832522735,99.0230439953936,-36.94238432983376,-400.0,1.3731,1,60.0,Critical
1410,125,7,22232,2029,264.8578794069414,144.92664199899397,-119.9312374079474,-1086.0,1.8275,1,60.0,Critical
1411,99,7,22233,2029,198.1870436195325,91.34157285343072,-106.84547076610176,-1038.0,2.1697,1,60.0,Critical
1412,191,7,22302,2029,81.19594121271628,59.51166285995838,-21.6842783527579,-180.0,1.3644,1,60.0,Critical
1413,199,7,22312,2029,174.4698404098204,132.85634325222307,-41.61349715759732,-421.0,1.3132,1,60.0,Critical
1414,147,7,30010,2029,339.4843507751115,188.059569451058,-151.42478132405355,-929.0,1.8052,1,60.0,Critical
1415,197,7,31102,2029,525.855197342754,368.4607209401406,-157.39447640261335,-854.0,1.4272,1,60.0,Critical
1416,178,7,31103,2029,124.20206602952882,86.63276496134984,-37.56930106817899,-353.0,1.4337,1,60.0,Critical
1417,96,7,31111,2029,71.11536727281927,26.64081953961551,-44.47454773320376,-246.0,2.6694,1,60.0,Critical
1418,511,7,31112,2029,290.20087883429403,26.91267323256651,-263.2882056017275,-1731.0,10.7831,1,60.0,Critical
1419,127,7,31121,2029,140.08760223254453,73.02100229995467,-67.06659993258985,-435.0,1.9185,1,60.0,Critical
1420,140,7,31200,2029,290.74031967506045,156.15365500354898,-134.58666467151147,-844.0,1.8619,1,60.0,Critical
1421,149,7,31201,2029,85.6235796331587,45.07669087326691,-40.546888759891786,-203.0,1.8995,1,60.0,Critical
1422,61,7,31202,2029,365.21696400698977,109.1765276236961,-256.0404363832937,-1679.0,3.3452,1,60.0,Critical
1423,55,7,31203,2029,238.70669902990636,65.71087259269709,-172.99582643720925,-1089.0,3.6327,1,60.0,Critical
1424,513,7,31209,2029,84.53410893116906,6.353569971571613,-78.18053895959744,-504.0,13.305,1,60.0,Critical
1425,60,7,31300,2029,138.432681940053,39.79631001965584,-98.63637192039717,-629.0,3.4785,1,60.0,Critical
1426,152,7,31301,2029,2975.389053599073,1672.719222888701,-1302.669830710372,-8091.0,1.7788,1,60.0,Critical
1427,78,7,31302,2029,65.8746261007557,21.79762557051657,-44.07700053023914,-251.0,3.0221,1,60.0,Critical
1428,79,7,31303,2029,31.435757443271243,9.741813213951303,-21.69394422931994,-99.0,3.2269,1,60.0,Critical
1429,82,7,32101,2029,1008.3422772354478,374.33343457742967,-634.0088426580181,-4284.0,2.6937,1,60.0,Critical
1430,8,7,32102,2029,655.0622382243146,87.37397712355802,-567.6882611007566,-3975.0,7.4972,1,60.0,Critical
1431,159,7,32103,2029,141.39646909356475,79.4724297665343,-61.92403932703044,-326.0,1.7792,1,60.0,Critical
1432,144,7,32104,2029,217.91418138083029,132.54587219912813,-85.36830918170216,-807.0,1.6441,1,60.0,Critical
1433,110,7,32109,2029,257.22721715415145,114.35630574837656,-142.87091140577488,-885.0,2.2493,1,60.0,Critical
1434,18,7,32110,2029,55.48433330748441,7.515717160281018,-47.96861614720339,-307.0,7.3824,1,60.0,Critical
1435,50,7,32111,2029,336.940792716794,85.92665877920837,-251.01413393758563,-1699.0,3.9213,1,60.0,Critical
1436,137,7,32112,2029,46.09776275996681,24.21925106741024,-21.87851169255657,-154.0,1.9034,1,60.0,Critical
1437,169,7,32120,2029,189.63074472474852,116.8123690406576,-72.81837568409097,-455.0,1.6234,1,60.0,Critical
1438,28,7,32121,2029,339.0957250521585,61.00155149248961,-278.0941735596689,-1906.0,5.5588,1,60.0,Critical
1439,76,7,32122,2029,109.03529893466512,34.351464379286405,-74.68383455537872,-469.0,3.1741,1,60.0,Critical
1440,94,7,32123,2029,36.19729465636287,12.824524131914496,-23.372770524448374,-109.0,2.8225,1,60.0,Critical
1441,20,7,32129,2029,44.33780284271528,6.758796964247304,-37.57900587846797,-252.0,6.56,1,60.0,Critical
1442,43,7,32200,2029,96.53486921736256,22.03951337729994,-74.49535584006262,-479.0,4.3801,1,60.0,Critical
1443,196,7,32201,2029,427.076737951549,295.71949779684115,-131.35724015470788,-686.0,1.4442,1,60.0,Critical
1444,24,7,32209,2029,90.94970809248316,14.513394515273792,-76.43631357720936,-528.0,6.2666,1,60.0,Critical
1445,83,7,33100,2029,433.27792724623816,155.52704240073837,-277.7508848454998,-1836.0,2.7859,1,60.0,Critical
1446,80,7,33101,2029,324.9086536221173,118.8603603881576,-206.0482932339597,-1438.0,2.7335,1,60.0,Critical
1447,163,7,33102,2029,2827.215158643292,1714.9420197051695,-1112.2731389381224,-7743.0,1.6486,1,60.0,Critical
1448,240,7,33103,2029,177.35116617114664,135.783666724845,-41.56749944630164,-65.0,1.3061,1,60.0,Critical
1449,135,7,33109,2029,362.5250121327074,193.98652640654515,-168.53848572616224,-1134.0,1.8688,1,60.0,Critical
1450,102,7,40012,2029,35.533806336655445,15.336220183008656,-20.19758615364679,-127.0,2.317,1,60.0,Critical
1451,75,7,40040,2029,29.28775282450396,8.869219642862747,-20.418533181641216,-108.0,3.3022,1,60.0,Critical
1452,155,7,41100,2029,38.49183457699222,21.4688897676109,-17.02294480938132,-104.0,1.7929,1,60.0,Critical
1453,72,7,41301,2029,468.6474085341197,156.093498110813,-312.55391042330666,-2208.0,3.0024,1,60.0,Critical
1454,31,7,41310,2029,53.49183423904622,11.741724440881638,-41.75010979816458,-326.0,4.5557,1,60.0,Critical
1455,113,7,41311,2029,63.52003847757501,33.90067629324545,-29.619362184329557,-278.0,1.8737,1,60.0,Critical
1456,114,7,41321,2029,126.63279242252293,58.73007842028439,-67.90271400223853,-411.0,2.1562,1,60.0,Critical
1457,170,7,41403,2029,284.91673700686715,203.7756551325139,-81.14108187435326,-938.0,1.3982,1,60.0,Critical
1458,176,7,41404,2029,266.3661172675991,173.44113835410025,-92.92497891349888,-619.0,1.5358,1,60.0,Critical
1459,206,7,41406,2029,92.0436092854638,69.2921384701913,-22.751470815272484,-161.0,1.3283,1,60.0,Critical
1460,52,7,42102,2029,30.347205135474425,7.096292759839335,-23.25091237563509,-122.0,4.2765,1,60.0,Critical
1461,209,7,42203,2029,58.87842339479134,40.14404158104308,-18.734381813748264,-53.0,1.4667,1,60.0,Critical
1462,208,7,42204,2029,75.34345815622689,56.25875406095245,-19.08470409527444,-138.0,1.3392,1,60.0,Critical
1463,156,7,44101,2029,444.2565300065284,272.3324806242801,-171.9240493822483,-1375.0,1.6313,1,60.0,Critical
1464,181,7,50011,2029,80.69288195393601,56.9145655136384,-23.778316440297612,-197.0,1.4178,1,60.0,Critical
1465,222,7,51101,2029,31.330903176846324,23.164352801530956,-8.16655037531537,-22.0,1.3525,1,60.0,Critical
1466,47,7,51102,2029,28.431533463980088,6.3097505615620975,-22.12178290241799,-120.0,4.506,1,60.0,Critical
1467,87,7,51121,2029,47.50704698509048,19.36435488396981,-28.142692101120662,-214.0,2.4533,1,60.0,Critical
1468,192,7,52111,2029,39.06217047361953,26.125455092159957,-12.936715381459578,-51.0,1.4952,1,60.0,Critical
1469,146,7,52112,2029,32.81190845290372,17.171523192994812,-15.64038525990891,-75.0,1.9108,1,60.0,Critical
1470,88,7,53100,2029,60.87613267645372,24.035495994893772,-36.84063668155994,-288.0,2.5328,1,60.0,Critical
1471,166,7,53110,2029,179.7096126818532,114.31720820067504,-65.39240448117815,-551.0,1.572,1,60.0,Critical
1472,167,7,53111,2029,45.22604610172724,26.799263875651803,-18.42678222607544,-107.0,1.6876,1,60.0,Critical
1473,175,7,53122,2029,142.50723299169167,97.09165705657574,-45.415575935115925,-441.0,1.4678,1,60.0,Critical
1474,165,7,53200,2029,46.25565445019232,26.51376613330428,-19.74188831688804,-96.0,1.7446,1,60.0,Critical
1475,128,7,53202,2029,40.87131550082584,21.94369841334833,-18.92761708747751,-122.0,1.8626,1,60.0,Critical
1476,103,7,55109,2029,56.999569841352965,24.89890501382331,-32.100664827529656,-223.0,2.2892,1,60.0,Critical
1477,171,7,62201,2029,59.97614749277758,38.32965603754042,-21.64649145523716,-155.0,1.5647,1,60.0,Critical
1478,193,7,62202,2029,28.17249846274285,19.120841994136747,-9.051656468606108,-45.0,1.4734,1,60.0,Critical
1479,218,7,63221,2029,36.45061916040454,27.65144558196128,-8.799173578443266,-46.0,1.3182,1,60.0,Critical
1480,33,7,64101,2029,603.0176877115057,148.03258041486006,-454.9851072966457,-3826.0,4.0735,1,60.0,Critical
1481,120,7,64201,2029,40.8591671591666,17.986800653589807,-22.87236650557679,-124.0,2.2716,1,60.0,Critical
1482,112,7,64300,2029,149.71126037483424,90.9886360138854,-58.72262436094883,-973.0,1.6454,1,60.0,Critical
1483,212,7,64311,2029,83.5357925726455,62.6949014651621,-20.840891107483408,-144.0,1.3324,1,60.0,Critical
1484,154,7,64312,2029,105.25259579941432,62.265458962582144,-42.98713683683216,-368.0,1.6904,1,60.0,Critical
1485,48,7,64320,2029,31.56062592496546,7.47075673787861,-24.08986918708685,-154.0,4.2246,1,60.0,Critical
1486,27,7,64321,2029,62.64934074741424,13.482398208941635,-49.16694253847261,-470.0,4.6468,1,60.0,Critical
1487,6,7,64322,2029,48.76748948175236,5.235804045767076,-43.53168543598528,-317.0,9.3142,1,60.0,Critical
1488,211,7,64401,2029,61.41262503936338,45.5000882228269,-15.91253681653648,-122.0,1.3497,1,60.0,Critical
1489,221,7,65101,2029,39.0478668465162,25.782975891333,-13.264890955183198,-10.0,1.5145,1,60.0,Critical
1490,77,7,65211,2029,215.60807497863024,76.39449109110103,-139.2135838875292,-1432.0,2.8223,1,60.0,Critical
1491,210,7,70021,2029,42.513369879625614,30.00554907398472,-12.507820805640897,-46.0,1.4169,1,60.0,Critical
1492,124,7,72010,2029,121.509965084976,61.93275658374732,-59.57720850122867,-499.0,1.962,1,60.0,Critical
1493,22,7,72011,2029,293.0332494288992,52.00784576320432,-241.02540366569485,-2206.0,5.6344,1,60.0,Critical
1494,57,7,72012,2029,119.61310675236224,34.23503299249656,-85.37807375986567,-682.0,3.4939,1,60.0,Critical
1495,98,7,72013,2029,209.068132023893,14.294281897740834,-194.77385012615215,-1826.0,14.626,1,60.0,Critical
1496,195,7,72014,2029,456.82037443667366,347.30944131100216,-109.5109331256715,-1212.0,1.3153,1,60.0,Critical
1497,489,7,72020,2029,249.8564266249089,24.6951889091253,-225.1612377157836,-2145.0,10.1176,1,60.0,Critical
1498,39,7,72023,2029,30.19801529566529,5.767955456747593,-24.430059838917693,-134.0,5.2355,1,60.0,Critical
1499,37,7,72025,2029,88.95735024012218,19.572909054621423,-69.38444118550076,-535.0,4.5449,1,60.0,Critical
1500,65,7,72101,2029,27.28740554636522,8.070078819650782,-19.21732672671444,-129.0,3.3813,1,60.0,Critical
1501,182,7,72102,2029,117.79163780520877,81.25166580810806,-36.53997199710069,-339.0,1.4497,1,60.0,Critical
1502,70,7,72103,2029,55.68658319467888,18.27816167706325,-37.40842151761564,-315.0,3.0466,1,60.0,Critical
1503,145,7,72104,2029,42.92107613544048,22.063628407361534,-20.85744772807894,-116.0,1.9453,1,60.0,Critical
1504,38,7,72105,2029,118.2533306223823,28.01145903554677,-90.24187158683552,-808.0,4.2216,1,60.0,Critical
1505,121,7,72200,2029,801.7158863681142,406.8902883604707,-394.82559800764346,-3670.0,1.9703,1,60.0,Critical
1506,148,7,72201,2029,217.36824640927657,124.53322387029736,-92.8350225389792,-758.0,1.7455,1,60.0,Critical
1507,115,7,72202,2029,57.9984277694897,25.377452859864064,-32.62097490962564,-180.0,2.2854,1,60.0,Critical
1508,139,7,72203,2029,100.32960698916324,49.86439746978683,-50.46520951937641,-249.0,2.012,1,60.0,Critical
1509,36,7,72204,2029,101.77177700154787,24.495492188469807,-77.27628481307806,-700.0,4.1547,1,60.0,Critical
1510,118,7,72205,2029,145.81929338025924,75.64798647483089,-70.17130690542835,-657.0,1.9276,1,60.0,Critical
1511,107,7,72300,2029,462.29247137590914,211.9358306665152,-250.356640709394,-2315.0,2.1813,1,60.0,Critical
1512,123,7,72301,2029,291.0819202986239,148.77424229551752,-142.3076780031064,-1221.0,1.9565,1,60.0,Critical
1513,136,7,72302,2029,59.27886701748962,29.19914170408063,-30.079725313408986,-154.0,2.0302,1,60.0,Critical
1514,101,7,72320,2029,76.7209252103613,34.085268159685405,-42.635657050675896,-377.0,2.2509,1,60.0,Critical
1515,151,7,72400,2029,341.5368718767236,209.6786505695974,-131.85822130712617,-1414.0,1.6289,1,60.0,Critical
1516,160,7,72401,2029,595.14416354587,359.0248154065264,-236.11934813934369,-1972.0,1.6577,1,60.0,Critical
1517,44,7,72402,2029,245.89827220246517,64.84920197115912,-181.049070231306,-1692.0,3.7918,1,60.0,Critical
1518,23,7,72403,2029,41.14603769481986,6.645467017024911,-34.50057067779495,-264.0,6.1916,1,60.0,Critical
1519,138,7,72404,2029,113.83276043407744,66.60402944121405,-47.228730992863376,-505.0,1.7091,1,60.0,Critical
1520,12,7,72405,2029,24.43637699619641,2.8908527132201183,-21.54552428297629,-133.0,8.453,1,60.0,Critical
1521,25,7,72406,2029,63.44727797178823,10.149460164207074,-53.297817807581154,-401.0,6.2513,1,60.0,Critical
1522,180,7,72421,2029,43.881822611904575,26.814445646451077,-17.0673769654535,-79.0,1.6365,1,60.0,Critical
1523,119,7,72422,2029,35.01332281992843,15.10996250915806,-19.90336031077037,-102.0,2.3172,1,60.0,Critical
1524,130,7,72423,2029,48.98747439115689,23.77699769928111,-25.210476691875776,-140.0,2.0603,1,60.0,Critical
1525,21,7,72429,2029,30.427611588727157,4.725591002628574,-25.702020586098577,-192.0,6.4389,1,60.0,Critical
1526,162,7,72500,2029,95.62531117269388,59.75547303676977,-35.8698381359241,-352.0,1.6003,1,60.0,Critical
1527,7,7,72501,2029,23.829940752984097,1.86530287543732,-21.964637877546775,-124.0,12.7754,1,60.0,Critical
1528,190,7,72600,2029,148.42566023119315,106.92892323005331,-41.49673700113982,-346.0,1.3881,1,60.0,Critical
1529,9,7,72601,2029,76.53612192783912,10.690649670370943,-65.84547225746817,-508.0,7.1592,1,60.0,Critical
1530,503,7,72602,2029,25.041003901322604,0.986850843059802,-24.0541530582628,-131.0,25.3747,1,60.0,Critical
1531,142,7,72604,2029,38.21392525875376,18.81966229555601,-19.39426296319775,-90.0,2.0305,1,60.0,Critical
1532,143,7,72999,2029,73.31735291269675,40.99418414813523,-32.323168764561515,-267.0,1.7885,1,60.0,Critical
1533,92,7,73202,2029,45.29479215764586,18.441099641462667,-26.85369251618319,-191.0,2.4562,1,60.0,Critical
1534,26,7,74201,2029,23.33528623364881,3.3440373408721733,-19.991248892776635,-116.0,6.9782,1,60.0,Critical
1535,11,7,74202,2029,85.25617336016532,12.285634358014494,-72.97053900215083,-630.0,6.9395,1,60.0,Critical
1536,54,7,74204,2029,98.26436423404404,25.507367059367045,-72.75699717467701,-505.0,3.8524,1,60.0,Critical
1537,492,7,74205,2029,154.21036562694042,10.437960284649066,-143.77240534229134,-1236.0,14.774,1,60.0,Critical
1538,185,7,75101,2029,1258.0263889989158,876.4987756846419,-381.5276133142738,-3339.0,1.4353,1,60.0,Critical
1539,187,7,75201,2029,574.8059746527782,417.48774047694815,-157.31823417583007,-1785.0,1.3768,1,60.0,Critical
1540,3,7,75210,2029,24.08809341235233,1.619955600773621,-22.46813781157871,-120.0,14.8696,1,60.0,Critical
1541,15,7,75211,2029,65.53100992563766,9.87590918993603,-55.65510073570163,-454.0,6.6354,1,60.0,Critical
1542,500,7,80022,2029,22.777301545301366,0.5098767598266745,-22.26742478547469,-115.0,44.6722,1,60.0,Critical
1543,200,7,82010,2029,67.08700727816635,48.77334824400872,-18.31365903415763,-128.0,1.3755,1,60.0,Critical
1544,67,7,82021,2029,460.0476823387983,179.5449512951394,-280.5027310436589,-2360.0,2.5623,1,60.0,Critical
1545,19,7,82030,2029,37.775245383237,6.952604249623367,-30.822641133613637,-211.0,5.4333,1,60.0,Critical
1546,49,7,82031,2029,239.02253055556733,75.6116995352088,-163.41083102035853,-1713.0,3.1612,1,60.0,Critical
1547,32,7,83121,2029,22.896653198732334,0.3254985394190417,-22.571154659313297,-133.0,70.3433,1,60.0,Critical
1548,506,7,84100,2029,27.131318542929225,1.0301297045811686,-26.10118883834805,-138.0,26.3378,1,60.0,Critical
1549,117,7,84110,2029,32.33998976520466,16.044863982548595,-16.29512578265607,-109.0,2.0156,1,60.0,Critical
1550,66,7,84111,2029,46.96141180470369,15.838222122295315,-31.123189682408373,-238.0,2.9651,1,60.0,Critical
1551,91,7,85100,2029,168.88958149206755,65.55342774170643,-103.33615375036112,-935.0,2.5764,1,60.0,Critical
1552,68,7,85103,2029,74.28640994079689,23.38078258894332,-50.90562735185357,-416.0,3.1772,1,60.0,Critical
1553,74,7,85111,2029,163.11728098500572,49.01658469770837,-114.10069628729735,-787.0,3.3278,1,60.0,Critical
1554,100,7,85120,2029,30.778689691092147,0.7181831752287238,-30.060506515863423,-183.0,42.8563,1,60.0,Critical
1555,158,7,85121,2029,625.5973725561386,396.46656731895735,-229.1308052371812,-2358.0,1.5779,1,60.0,Critical
1556,84,7,92010,2029,50.68595513088571,21.35301642617489,-29.33293870471082,-245.0,2.3737,1,60.0,Critical
1557,174,7,92012,2029,88.91936065527581,66.3344385858617,-22.584922069414105,-310.0,1.3405,1,60.0,Critical
1558,134,7,92013,2029,30.3335207743982,14.596162437387758,-15.737358337010445,-68.0,2.0782,1,60.0,Critical
1559,472,7,92015,2029,27.532321020861517,0.9749665074458972,-26.55735451341561,-164.0,28.2392,1,60.0,Critical
1560,508,7,92020,2029,25.08667475331699,1.3376020345818982,-23.749072718735093,-125.0,18.755,1,60.0,Critical
1561,69,7,92021,2029,28.754587498536555,8.433323844063079,-20.32126365447348,-108.0,3.4096,1,60.0,Critical
